timestamp,(HealthService)/Database Cache Misses/sec,(HealthService)/Database Cache % Hit,(HealthService)/Database Cache Requests/sec,(HealthService)/Database Page Faults/sec,(HealthService)/Database Page Evictions/sec,(HealthService)/Database Page Fault Stalls/sec,(HealthService)/Database Cache Size (MB),(HealthService)/Database Cache Size,(HealthService)/Database Cache Size Resident,(HealthService)/Database Cache Size Resident (MB)
08/03/2023 00:58:14.230,0.033325937774292408,99.288256227758012,4.682294257288083,0.033325937774292408,0.033325937774292408,0,0,647168,647168,0
08/03/2023 00:59:14.243,0,100,4.6489714466678898,0,0,0,0,647168,647168,0
08/03/2023 01:00:14.257,0,100,4.6489661445751844,0,0,0,0,647168,647168,0
08/03/2023 01:01:14.270,0,100,4.6489267579794165,0,0,0,0,647168,647168,0
08/03/2023 01:02:14.283,0,100,4.6486590820654241,0,0,0,0,647168,647168,0
08/03/2023 01:03:14.296,0,100,4.6326591989758921,0,0,0,0,647168,647168,0
08/03/2023 01:04:14.309,0,100,4.648968508874213,0,0,0,0,647168,647168,0
08/03/2023 01:05:14.323,0,100,4.6489720850839493,0,0,0,0,647168,647168,0
08/03/2023 01:06:14.336,0,100,4.6822920231659122,0,0,0,0,647168,647168,0
08/03/2023 01:07:14.349,0,100,4.6489718253892605,0,0,0,0,647168,647168,0
08/03/2023 01:08:14.362,0,100,4.6822945188439888,0,0,0,0,647168,647168,0
08/03/2023 01:09:14.375,0,100,4.6489659606252465,0,0,0,0,647168,647168,0
08/03/2023 01:10:14.389,0,100,4.6489741734631327,0,0,0,0,647168,647168,0
08/03/2023 01:11:14.402,0,100,4.648963158095639,0,0,0,0,647168,647168,0
08/03/2023 01:12:14.415,0,100,4.648972177059159,0,0,0,0,647168,647168,0
08/03/2023 01:13:14.428,0,100,4.6489728749888091,0,0,0,0,647168,647168,0
08/03/2023 01:14:14.441,0,100,4.6489539876797092,0,0,0,0,647168,647168,0
08/03/2023 01:15:14.455,0,100,4.6489753745525286,0,0,0,0,647168,647168,0
08/03/2023 01:16:14.468,0,100,4.6823025780496561,0,0,0,0,647168,647168,0
08/03/2023 01:17:14.481,0,100,4.6489577748677435,0,0,0,0,647168,647168,0
08/03/2023 01:18:14.494,0,100,4.6823013955951618,0,0,0,0,647168,647168,0
08/03/2023 01:19:14.507,0,100,4.6489155967618903,0,0,0,0,647168,647168,0
08/03/2023 01:20:14.521,0,100,4.649017661951329,0,0,0,0,647168,647168,0
08/03/2023 01:21:14.534,0,100,4.6489740165641136,0,0,0,0,647168,647168,0
08/03/2023 01:22:14.547,0,100,4.6489428750235797,0,0,0,0,647168,647168,0
08/03/2023 01:23:14.560,0,100,4.6482622747191309,0,0,0,0,647168,647168,0
08/03/2023 01:24:14.573,0,100,4.6496941160204939,0,0,0,0,647168,647168,0
08/03/2023 01:25:14.587,0,100,4.6489773601386117,0,0,0,0,647168,647168,0
08/03/2023 01:26:14.615,0,100,4.6810798305049222,0,0,0,0,647168,647168,0
08/03/2023 01:27:14.629,0,100,4.6489711058187089,0,0,0,0,647168,647168,0
08/03/2023 01:28:14.642,0,100,4.6822803349273574,0,0,0,0,647168,647168,0
08/03/2023 01:29:14.655,0,100,4.6489804332016149,0,0,0,0,647168,647168,0
08/03/2023 01:30:14.668,0,100,4.6489658037267816,0,0,0,0,647168,647168,0
08/03/2023 01:31:14.681,0,100,4.6489761915100845,0,0,0,0,647168,647168,0
08/03/2023 01:32:14.695,0,100,4.648970039989055,0,0,0,0,647168,647168,0
08/03/2023 01:33:14.708,0,100,4.6489674051736811,0,0,0,0,647168,647168,0
08/03/2023 01:34:14.721,0,100,4.6489656468283274,0,0,0,0,647168,647168,0
08/03/2023 01:35:14.734,0,100,4.6489712032041846,0,0,0,0,647168,647168,0
08/03/2023 01:36:14.747,0.049988880773469017,98.939929328621915,4.7156177529639107,0.049988880773469017,0.049988880773469017,0,0,647168,647168,0
08/03/2023 01:37:14.761,0,100,4.6489743087209163,0,0,0,0,647168,647168,0
08/03/2023 01:38:14.774,0,100,4.6822924046012542,0,0,0,0,647168,647168,0
08/03/2023 01:39:14.787,0,100,4.6489700940920713,0,0,0,0,647168,647168,0
08/03/2023 01:40:14.800,0,100,4.6489726802177227,0,0,0,0,647168,647168,0
08/03/2023 01:41:14.813,0.033325938588745822,99.288256227758012,4.6822943717187879,0.033325938588745822,0.033325938588745822,0,0,647168,647168,0
08/03/2023 01:42:14.827,0,100,4.6489631743264956,0,0,0,0,647168,647168,0
08/03/2023 01:43:14.840,0,100,4.6489667559383188,0,0,0,0,647168,647168,0
08/03/2023 01:44:14.853,0,100,4.6489620435770815,0,0,0,0,647168,647168,0
08/03/2023 01:45:14.866,0,100,4.6489798434761811,0,0,0,0,638976,638976,0
08/03/2023 01:46:14.911,0.066617295595708448,98.576512455516024,4.6798650155985184,0.066617295595708448,0.066617295595708448,0,0,614400,614400,0
08/03/2023 01:47:14.924,0.016662970826321184,99.641577060931894,4.6489688605436106,0.016662970826321184,0.016662970826321184,0,0,606208,606208,0
08/03/2023 01:48:14.937,0.44990026152694412,96.845794392523359,14.263504587669043,1.0830932221944951,0.43323728887779805,0,0,630784,630784,0
08/03/2023 01:49:14.950,0.3332594289371455,92.857142857142861,4.6656320051200373,0.3332594289371455,0.14996674302171548,0,0,499712,499712,0
08/03/2023 01:50:14.963,0.44989690070858707,90.357142857142861,4.6655974888297918,0.44989690070858707,0.41657120435980283,0,0,499712,499712,0
08/03/2023 01:51:14.977,0.3999128794125047,91.428571428571431,4.6656502598125549,0.3999128794125047,0.23328251299062772,0,0,524288,524288,0
08/03/2023 01:52:14.990,0.44989961333903128,90.357142857142861,4.6656256198121762,0.44989961333903128,0.39991076741247228,0,0,524288,524288,0
08/03/2023 01:53:15.003,0.29989344854236716,93.571428571428569,4.6650091995479341,0.29989344854236716,0.23325045997739671,0,0,540672,540672,0
08/03/2023 01:54:15.016,0.18331808561199178,96.071428571428569,4.6662785428506997,0.18331808561199178,0.11665696357126749,0,0,548864,548864,0
08/03/2023 01:55:15.029,0.23328147102942795,95,4.6656294205885596,0.23328147102942795,0.14996665994748939,0,0,548864,548864,0
08/03/2023 01:56:15.043,0.1999555887155034,95.759717314487631,4.7156193005406219,0.1999555887155034,0.14996669153662753,0,0,557056,557056,0
08/03/2023 01:57:15.056,0.14996623602603368,96.785714285714292,4.6656162319210477,0.14996623602603368,0.083314575570018701,0,0,565248,565248,0
08/03/2023 01:58:15.069,0.23328220512514602,95.035460992907801,4.6989701318065125,0.23328220512514602,0.16663014651796146,0,0,565248,565248,0
08/03/2023 01:59:15.082,0.13330388513306354,97.142857142857139,4.6656359796572247,0.13330388513306354,0.11664089949143061,0,0,565248,565248,0
08/03/2023 02:00:15.095,0.13330383207715665,97.142857142857139,4.6656341227004825,0.13330383207715665,0.083314895048222898,0,0,565248,565248,0
08/03/2023 02:01:15.109,0.1499657199585625,96.785714285714292,4.6656001764886108,0.1499657199585625,0.09997714663904167,0,0,565248,565248,0
08/03/2023 02:02:15.122,0.11664156449775852,97.5,4.6656625799103404,0.11664156449775852,0.04998924192761079,0,0,573440,573440,0
08/03/2023 02:03:15.135,0.16662969236197667,96.428571428571431,4.6656313861353462,0.16662969236197667,0.13330375388958132,0,0,573440,573440,0
08/03/2023 02:04:15.148,0.099977875686776282,97.857142857142847,4.6656341987162264,0.099977875686776282,0.066651917124517526,0,0,573440,573440,0
08/03/2023 02:05:15.161,0.18329243719713684,96.071428571428569,4.6656256741089379,0.18329243719713684,0.1666294883610335,0,0,573440,573440,0
08/03/2023 02:06:15.175,0.13330291849829656,97.163120567375884,4.6989278770649543,0.13330291849829656,0.083314324061435352,0,0,581632,581632,0
08/03/2023 02:07:15.188,0.16663098812867941,96.428571428571431,4.6656676676030235,0.16663098812867941,0.16663098812867941,0,0,581632,581632,0
08/03/2023 02:08:15.201,0.099977557236114845,97.872340425531917,4.6989451900973975,0.099977557236114845,0.016662926206019141,0,0,581632,581632,0
08/03/2023 02:09:15.214,0.13330403018378487,97.142857142857139,4.6656410564324702,0.13330403018378487,0.13330403018378487,0,0,581632,581632,0
08/03/2023 02:10:15.227,0.066651901843804887,98.571428571428584,4.6656331290663422,0.066651901843804887,0,0,0,581632,581632,0
08/03/2023 02:11:15.241,0.16662967490940497,96.428571428571431,4.6656308974633394,0.16662967490940497,0.16662967490940497,0,0,581632,581632,0
08/03/2023 02:12:15.254,0.066651706065142063,98.571428571428584,4.6656194245599449,0.066651706065142063,0.016662926516285516,0,0,581632,581632,0
08/03/2023 02:13:15.267,0.099978141432322795,97.857142857142847,4.6656466001750641,0.099978141432322795,0.099978141432322795,0,0,581632,581632,0
08/03/2023 02:14:15.280,0.11664067687414578,97.5,4.6656270749658315,0.11664067687414578,0.049988861517491052,0,0,589824,589824,0
08/03/2023 02:15:15.293,0.083314819032549448,98.214285714285708,4.6656298658227691,0.083314819032549448,0.066651855226039558,0,0,589824,589824,0
08/03/2023 02:16:15.307,0.099978062429887105,97.872340425531917,4.6989689342046939,0.099978062429887105,0.066652041619924732,0,0,589824,589824,0
08/03/2023 02:17:15.320,0.083314601457842655,98.214285714285708,4.6656176816391888,0.083314601457842655,0.066651681166274124,0,0,589824,589824,0
08/03/2023 02:18:15.333,0.14996711598423851,96.808510638297875,4.6989696341728067,0.14996711598423851,0.11664109020996327,0,0,589824,589824,0
08/03/2023 02:19:15.346,0.083314852580265789,98.214285714285708,4.6656317444948838,0.083314852580265789,0.083314852580265789,0,0,589824,589824,0
08/03/2023 02:20:15.359,0.049988435446414708,98.928571428571431,4.6655873083320394,0.049988435446414708,0,0,0,589824,589824,0
08/03/2023 02:21:15.373,0.16663151210351726,96.428571428571431,4.6656823388984829,0.16663151210351726,0.16663151210351726,0,0,589824,589824,0
08/03/2023 02:22:15.386,0.13330365429363608,97.142857142857139,4.6656279002772632,0.13330365429363608,0.099977740720227054,0,0,589824,589824,0
08/03/2023 02:23:15.399,0.049980883605394148,98.928571428571431,4.6648824698367868,0.049980883605394148,0,0,0,589824,589824,0
08/03/2023 02:24:15.412,0.099993748432379556,97.857142857142847,4.6663749268443793,0.099993748432379556,0.099993748432379556,0,0,589824,589824,0
08/03/2023 02:25:15.425,0.066651741745795232,98.571428571428584,4.6656219222056663,0.066651741745795232,0.033325870872897616,0,0,589824,589824,0
08/03/2023 02:26:15.439,0.099977922692453119,97.872340425531917,4.6989623665452962,0.099977922692453119,0.083314935577044266,0,0,589824,589824,0
08/03/2023 02:27:15.452,0.11664103957786497,97.5,4.6656415831145983,0.11664103957786497,0.11664103957786497,0,0,589824,589824,0
08/03/2023 02:28:15.465,0.11664089772677806,97.517730496453908,4.6989618798502022,0.11664089772677806,0.066651941558158886,0,0,598016,598016,0
08/03/2023 02:29:15.478,0.049988918994593103,98.928571428571431,4.6656324394953561,0.049988918994593103,0.0166629729981977,0,0,598016,598016,0
08/03/2023 02:30:15.491,0.099977727805343614,97.857142857142847,4.6656272975827022,0.099977727805343614,0.083314773171119683,0,0,598016,598016,0
08/03/2023 02:31:15.505,0.016662989054588077,99.642857142857139,4.6656369352846614,0.016662989054588077,0,0,0,598016,598016,0
08/03/2023 02:32:15.518,0.066651898430854783,98.571428571428584,4.6656328901598352,0.066651898430854783,0.066651898430854783,0,0,598016,598016,0
08/03/2023 02:33:15.531,0.066651857242780138,98.571428571428584,4.6656300069946095,0.066651857242780138,0.066651857242780138,0,0,598016,598016,0
08/03/2023 02:34:15.544,0.066651908514571978,98.571428571428584,4.6656335960200384,0.066651908514571978,0.066651908514571978,0,0,598016,598016,0
08/03/2023 02:35:15.557,0.083314909689012673,98.214285714285708,4.6656349425847097,0.083314909689012673,0.083314909689012673,0,0,598016,598016,0
08/03/2023 02:36:15.571,0.18329213259280541,96.126760563380287,4.7322696051233395,0.18329213259280541,0.16662921144800491,0,0,598016,598016,0
08/03/2023 02:37:15.584,0.033325993351133607,99.285714285714292,4.6656390691587051,0.033325993351133607,0.016662996675566803,0,0,598016,598016,0
08/03/2023 02:38:15.597,0.13330325404974941,97.163120567375884,4.6989397052536663,0.13330325404974941,0.083314533781093381,0,0,606208,606208,0
08/03/2023 02:39:15.610,0.09997822264556061,97.857142857142847,4.6656503901261619,0.09997822264556061,0.066652148430373745,0,0,614400,614400,0
08/03/2023 02:40:15.623,0.066651872756173278,98.571428571428584,4.6656310929321299,0.066651872756173278,0.049988904567129962,0,0,614400,614400,0
08/03/2023 02:41:15.637,0.049988884438505778,98.936170212765958,4.6989551372195431,0.049988884438505778,0.016662961479501925,0,0,614400,614400,0
08/03/2023 02:42:15.650,0,100,4.665635295515095,0,0,0,0,614400,614400,0
08/03/2023 02:43:15.663,0,100,4.665639927052637,0,0,0,0,614400,614400,0
08/03/2023 02:44:15.676,0,100,4.6656244850101416,0,0,0,0,614400,614400,0
08/03/2023 02:45:15.689,0,100,4.6656278568398122,0,0,0,0,614400,614400,0
08/03/2023 02:46:15.703,0.03332597826431051,99.290780141843967,4.6989629352677822,0.03332597826431051,0.03332597826431051,0,0,614400,614400,0
08/03/2023 02:47:15.716,0,100,4.6656333842619553,0,0,0,0,614400,614400,0
08/03/2023 02:48:15.729,0.13330346565125673,97.163120567375884,4.6989471642067997,0.13330346565125673,0.13330346565125673,0,0,614400,614400,0
08/03/2023 02:49:15.742,0.033325961277107033,99.285714285714292,4.6656345787949842,0.033325961277107033,0,0,0,614400,614400,0
08/03/2023 02:50:15.755,0.033326015108761146,99.285714285714292,4.6656421152265608,0.033326015108761146,0,0,0,614400,614400,0
08/03/2023 02:51:15.769,0.033325905739156225,99.285714285714292,4.6656268034818718,0.033325905739156225,0.033325905739156225,0,0,614400,614400,0
08/03/2023 02:52:15.782,0,100,4.6656349480144073,0,0,0,0,614400,614400,0
08/03/2023 02:53:15.795,0,100,4.6649197926959642,0,0,0,0,614400,614400,0
08/03/2023 02:54:15.808,0,100,4.6663438701898361,0,0,0,0,614400,614400,0
08/03/2023 02:55:15.821,0,100,4.6656336068794273,0,0,0,0,614400,614400,0
08/03/2023 02:56:15.835,0.033325962479397113,99.290780141843967,4.698960709594993,0.033325962479397113,0.033325962479397113,0,0,614400,614400,0
08/03/2023 02:57:15.848,0,100,4.6656313752759679,0,0,0,0,614400,614400,0
08/03/2023 02:58:15.861,0.066651873686977101,98.581560283687935,4.6989570949318855,0.066651873686977101,0.066651873686977101,0.016662968421744275,0,614400,614400,0
08/03/2023 02:59:15.874,0.033325926061680992,99.285714285714292,4.6656296486353392,0.033325926061680992,0,0,0,614400,614400,0
08/03/2023 03:00:15.887,0.033325943669384711,99.285714285714292,4.6656321137138592,0.033325943669384711,0.033325943669384711,0,0,614400,614400,0
08/03/2023 03:01:15.901,0,100,4.6656279762928037,0,0,0,0,614400,614400,0
08/03/2023 03:02:15.914,0,100,4.6655639069296448,0,0,0,0,614400,614400,0
08/03/2023 03:03:15.927,0,100,4.6657041559696069,0,0,0,0,614400,614400,0
08/03/2023 03:04:15.940,0,100,4.6656353389526846,0,0,0,0,614400,614400,0
08/03/2023 03:05:15.953,0,100,4.6656282803549942,0,0,0,0,614400,614400,0
08/03/2023 03:06:15.967,0.033325929009224813,99.290780141843967,4.698955990300699,0.033325929009224813,0.033325929009224813,0,0,614400,614400,0
08/03/2023 03:07:15.980,0.5165520577438677,95.776566757493185,12.230619689806415,0.89980035865060826,0.34992236169745877,0.033325939209281785,0,614400,614400,0
08/03/2023 03:08:15.993,0.33325686032527185,92.882562277580078,4.6822588875700699,0.33325686032527185,0.2832683312764811,0,0,614400,614400,0
08/03/2023 03:09:16.006,0.28327018460748843,93.906810035842298,4.6489636179699572,0.28327018460748843,0.13330361628587689,0,0,630784,630784,0
08/03/2023 03:10:16.019,0.26660877802230032,94.285714285714278,4.6656536153902559,0.26660877802230032,0.19995658351672524,0.04998914587918131,0,647168,647168,0
08/03/2023 03:11:16.033,0.033326098299951964,99.283154121863802,4.6489907128432986,0.033326098299951964,0,0,0,647168,647168,0
08/03/2023 03:12:16.046,0.033325952473243541,99.283154121863802,4.6489703700174738,0.033325952473243541,0.01666297623662177,0,0,647168,647168,0
08/03/2023 03:13:16.059,0.016662981239698556,99.641577060931894,4.6489717658758973,0.016662981239698556,0.016662981239698556,0,0,647168,647168,0
08/03/2023 03:14:16.072,0,100,4.6489638019197095,0,0,0,0,647168,647168,0
08/03/2023 03:15:16.085,0,100,4.6489722095209984,0,0,0,0,647168,647168,0
08/03/2023 03:16:16.099,0.016662874701960657,99.644128113879006,4.6822677912509452,0.016662874701960657,0.016662874701960657,0,0,647168,647168,0
08/03/2023 03:17:16.112,0,100,4.6484133162998775,0,0,0,0,647168,647168,0
08/03/2023 03:18:16.125,0.033329840820550627,99.288256227758012,4.6828426352873631,0.033329840820550627,0.033329840820550627,0,0,647168,647168,0
08/03/2023 03:19:16.138,0,100,4.6489281754524674,0,0,0,0,647168,647168,0
08/03/2023 03:20:16.151,0,100,4.6490444003632749,0,0,0,0,647168,647168,0
08/03/2023 03:21:16.165,0,100,4.6489702672217321,0,0,0,0,647168,647168,0
08/03/2023 03:22:16.178,0,100,4.6488801982573369,0,0,0,0,647168,647168,0
08/03/2023 03:23:16.191,0,100,4.6480653918141295,0,0,0,0,647168,647168,0
08/03/2023 03:24:16.204,0,100,4.6499643197613159,0,0,0,0,647168,647168,0
08/03/2023 03:25:16.217,0,100,4.6489612807273089,0,0,0,0,647168,647168,0
08/03/2023 03:26:16.231,0.016662201532859282,99.644128113879006,4.6820786307334581,0.016662201532859282,0.016662201532859282,0,0,647168,647168,0
08/03/2023 03:27:16.244,0,100,4.6491785082564077,0,0,0,0,647168,647168,0
08/03/2023 03:28:16.257,0,100,4.682277806570144,0,0,0,0,647168,647168,0
08/03/2023 03:29:16.270,0,100,4.6489720742633374,0,0,0,0,647168,647168,0
08/03/2023 03:30:16.283,0,100,4.648766572862475,0,0,0,0,647168,647168,0
08/03/2023 03:31:16.297,0,100,4.648869827133213,0,0,0,0,647168,647168,0
08/03/2023 03:32:16.310,0,100,4.6492822353535734,0,0,0,0,647168,647168,0
08/03/2023 03:33:16.323,0,100,4.6489873963013038,0,0,0,0,647168,647168,0
08/03/2023 03:34:16.336,0,100,4.6489681572048696,0,0,0,0,647168,647168,0
08/03/2023 03:35:16.349,0,100,4.6489642672044429,0,0,0,0,647168,647168,0
08/03/2023 03:36:16.363,0.033325970236109448,99.293286219081267,4.7156247884094871,0.033325970236109448,0.033325970236109448,0,0,647168,647168,0
08/03/2023 03:37:16.376,0,100,4.6489674917384098,0,0,0,0,647168,647168,0
08/03/2023 03:38:16.389,0,100,4.6822888463568377,0,0,0,0,647168,647168,0
08/03/2023 03:39:16.402,0,100,4.6489756288373005,0,0,0,0,647168,647168,0
08/03/2023 03:40:16.415,0,100,4.6489628226579587,0,0,0,0,647168,647168,0
08/03/2023 03:41:16.429,0.033325852179338505,99.288256227758012,4.6822822311970596,0.033325852179338505,0.033325852179338505,0,0,647168,647168,0
08/03/2023 03:42:16.442,0,100,4.6489947110951597,0,0,0,0,647168,647168,0
08/03/2023 03:43:16.455,0,100,4.6489633528659269,0,0,0,0,647168,647168,0
08/03/2023 03:44:16.468,0,100,4.6489707487386687,0,0,0,0,647168,647168,0
08/03/2023 03:45:16.481,0,100,4.6489552212202767,0,0,0,0,647168,647168,0
08/03/2023 03:46:16.495,0.39991075856985703,91.459074733096088,4.6822884649220766,0.39991075856985703,0.39991075856985703,0,0,466944,466944,0
08/03/2023 03:47:16.508,0.48322758236399466,90.06849315068493,4.865601863802981,0.54987966269006294,0.46656456228247761,0.016663020081517058,0,458752,458752,0
08/03/2023 03:48:16.521,0.46656375488411206,90.035587188612098,4.6823005400869819,0.46656375488411206,0.34992281616308402,0,0,475136,475136,0
08/03/2023 03:49:16.534,0.49988899796760916,89.247311827956992,4.6489676810987648,0.49988899796760916,0.49988899796760916,0.016662966598920304,0,466944,466944,0
08/03/2023 03:50:16.547,0.4998892836081355,89.247311827956992,4.6489703375556601,0.4998892836081355,0.36658547464596603,0,0,491520,491520,0
08/03/2023 03:51:16.561,0.33325942156827931,92.831541218637994,4.648968930877496,0.33325942156827931,0.21661862401938156,0,0,507904,507904,0
08/03/2023 03:52:16.574,0.24994457752038532,94.623655913978496,4.6489691418791672,0.24994457752038532,0.1832926901816159,0,0,507904,507904,0
08/03/2023 03:53:16.587,0.26656810677784865,94.26523297491039,4.6482813619387358,0.26656810677784865,0.18326557340977093,0,0,516096,516096,0
08/03/2023 03:54:16.600,0.23331626719676851,94.982078853046588,4.6496598962784583,0.23331626719676851,0.14998902891220833,0,0,516096,516096,0
08/03/2023 03:55:16.613,0.28327047207046457,93.906810035842298,4.6489683357446836,0.28327047207046457,0.19995562734385736,0,0,516096,516096,0
08/03/2023 03:56:16.627,0.24994450276519437,94.661921708185048,4.6822936851346411,0.24994450276519437,0.1999556022121555,0,0,524288,524288,0
08/03/2023 03:57:16.640,0.28327022350726067,93.906810035842298,4.6489642563838665,0.28327022350726067,0.24994431485934765,0,0,516096,516096,0
08/03/2023 03:58:16.653,0.34992243377660553,92.52669039145907,4.6822954233917216,0.34992243377660553,0.23328162251773701,0,0,524288,524288,0
08/03/2023 03:59:16.666,0.53321540773733289,88.530465949820794,4.6489718362098715,0.53321540773733289,0.46656348177016632,0,0,548864,548864,0
08/03/2023 04:00:16.679,0.11664092406082936,97.491039426523301,4.6489739732816275,0.11664092406082936,0,0,0,548864,548864,0
08/03/2023 04:01:16.693,0.19995543257333317,95.6989247311828,4.6489638073299968,0.19995543257333317,0.16662952714444432,0,0,548864,548864,0
08/03/2023 04:02:16.706,0.1499666541881452,96.774193548387103,4.6489662798325018,0.1499666541881452,0.11664073103522406,0,0,524288,524288,0
08/03/2023 04:03:16.719,0.33325863271364825,92.831541218637994,4.6489579263553926,0.33325863271364825,0.28326983780660103,0,0,540672,540672,0
08/03/2023 04:04:16.732,0.18329230259943979,96.057347670250891,4.6489593113857905,0.18329230259943979,0.083314682999745357,0,0,548864,548864,0
08/03/2023 04:05:16.745,0.14996732018069678,96.774193548387103,4.6489869256015997,0.14996732018069678,0.11664124902943082,0,0,548864,548864,0
08/03/2023 04:06:16.759,0.14996696327357545,96.797153024911026,4.6823018533194114,0.14996696327357545,0.099977975515716966,0,0,557056,557056,0
08/03/2023 04:07:16.772,0.13330379500010056,97.132616487455195,4.6489698506285073,0.13330379500010056,0.11664082062508799,0,0,557056,557056,0
08/03/2023 04:08:16.785,0.23328172052371918,95.017793594306056,4.6822973905117919,0.23328172052371918,0.16662980037408515,0,0,557056,557056,0
08/03/2023 04:09:16.798,0.14996638123064285,96.774193548387103,4.6489578181499276,0.14996638123064285,0.099977587487095218,0,0,565248,565248,0
08/03/2023 04:10:16.811,0.099977990175927844,97.849462365591393,4.6489765431806447,0.099977990175927844,0.083314991813273204,0,0,565248,565248,0
08/03/2023 04:11:16.825,0.099977858466885922,97.849462365591393,4.6489704187101957,0.099977858466885922,0.049988929233442961,0,0,573440,573440,0
08/03/2023 04:12:16.838,0.083314850931966958,98.207885304659499,4.6489686820037557,0.083314850931966958,0.049988910559180172,0,0,581632,581632,0
08/03/2023 04:13:16.851,0.083314325806670864,98.207885304659499,4.6489393800122345,0.083314325806670864,0.049988595484002515,0,0,589824,589824,0
08/03/2023 04:14:16.864,0.14996763659904211,96.774193548387103,4.6489967345703054,0.14996763659904211,0.13330456586581521,0,0,589824,589824,0
08/03/2023 04:15:16.877,0.033325909035747302,99.283154121863802,4.6489643104867486,0.033325909035747302,0,0,0,589824,589824,0
08/03/2023 04:16:16.891,0.066652002991393483,98.576512455516024,4.6823032101453919,0.066652002991393483,0.066652002991393483,0,0,589824,589824,0
08/03/2023 04:17:16.904,0.066651293878801157,98.56630824372759,4.6489277480463809,0.066651293878801157,0.066651293878801157,0,0,589824,589824,0
08/03/2023 04:18:16.917,0.099978489323768044,97.864768683274022,4.682325916663137,0.099978489323768044,0.049989244661884022,0,0,598016,598016,0
08/03/2023 04:19:16.930,0.049988888859820689,98.924731182795696,4.648966663963324,0.049988888859820689,0.016662962953273561,0,0,598016,598016,0
08/03/2023 04:20:16.943,0.049988990782981101,98.924731182795696,4.6489761428172427,0.049988990782981101,0.049988990782981101,0,0,598016,598016,0
08/03/2023 04:21:16.957,0.01666298474961081,99.641577060931894,4.6489727451414158,0.01666298474961081,0.01666298474961081,0,0,598016,598016,0
08/03/2023 04:22:16.970,0,100,4.6489424638455015,0,0,0,0,598016,598016,0
08/03/2023 04:23:16.983,0,100,4.6482469899121774,0,0,0,0,598016,598016,0
08/03/2023 04:24:16.996,0,100,4.6497195037901884,0,0,0,0,598016,598016,0
08/03/2023 04:25:17.009,0,100,4.6489614105740609,0,0,0,0,598016,598016,0
08/03/2023 04:26:17.023,0.53321595691302037,92.935982339955842,7.5483383900499446,0.79982393536953056,0.49988995960595661,0.016662998653531887,0,614400,614400,0
08/03/2023 04:27:17.036,0.44990036362456431,90.721649484536087,4.8489261412869711,0.44990036362456431,0.21661869359701244,0,0,614400,614400,0
08/03/2023 04:28:17.049,0.39991136778041925,91.397849462365585,4.6489696504473743,0.39991136778041925,0.33325947315034937,0,0,630784,630784,0
08/03/2023 04:29:17.062,0.38324836825429748,91.756272401433691,4.648969336649956,0.38324836825429748,0.24994458799193311,0.033325945065591084,0,647168,647168,0
08/03/2023 04:30:17.075,0.083314418110342348,98.207885304659499,4.6489445305571033,0.083314418110342348,0.049988650866205415,0,0,647168,647168,0
08/03/2023 04:31:17.089,0.033326098687790656,99.283154121863802,4.6489907669467962,0.033326098687790656,0.033326098687790656,0,0,647168,647168,0
08/03/2023 04:32:17.102,0,100,4.6489613023684333,0,0,0,0,647168,647168,0
08/03/2023 04:33:17.115,0,100,4.6489621842444429,0,0,0,0,647168,647168,0
08/03/2023 04:34:17.128,0,100,4.6489773114457442,0,0,0,0,647168,647168,0
08/03/2023 04:35:17.141,0,100,5.7154021262256069,0.01666297995984142,0.01666297995984142,0,0,647168,647168,0
08/03/2023 04:36:17.155,0.049988780945055315,98.939929328621915,4.715608335816885,0.033325853963370212,0.033325853963370212,0,0,647168,647168,0
08/03/2023 04:37:17.168,0.033326034927230921,99.288256227758012,4.6823079072759448,0.033326034927230921,0.033326034927230921,0,0,647168,647168,0
08/03/2023 04:38:17.181,0,100,4.6489736865351761,0,0,0,0,647168,647168,0
08/03/2023 04:39:17.194,0,100,4.6489656468283274,0,0,0,0,647168,647168,0
08/03/2023 04:40:17.207,0,100,4.6489678866900253,0,0,0,0,647168,647168,0
08/03/2023 04:41:17.221,0.033325950301366036,99.288256227758012,4.6822960173419288,0.033325950301366036,0.033325950301366036,0,0,647168,647168,0
08/03/2023 04:42:17.234,0,100,4.648973313223812,0,0,0,0,647168,647168,0
08/03/2023 04:43:17.247,0,100,4.6489703267350562,0,0,0,0,647168,647168,0
08/03/2023 04:44:17.260,0,100,4.6489542095005527,0,0,0,0,647168,647168,0
08/03/2023 04:45:17.273,0,100,4.6489595332071421,0,0,0,0,647168,647168,0
08/03/2023 04:46:17.302,0,100,4.6810168345231817,0,0,0,0,647168,647168,0
08/03/2023 04:47:17.315,0,100,4.6823774117418839,0,0,0,0,647168,647168,0
08/03/2023 04:48:17.329,0,100,4.6489475278332151,0,0,0,0,647168,647168,0
08/03/2023 04:49:17.342,0,100,4.64899038822234,0,0,0,0,647168,647168,0
08/03/2023 04:50:17.355,0,100,4.6489677784840966,0,0,0,0,647168,647168,0
08/03/2023 04:51:17.368,0,100,4.6489748227005672,0,0,0,0,647168,647168,0
08/03/2023 04:52:17.381,0,100,4.648961718960126,0,0,0,0,647168,647168,0
08/03/2023 04:53:17.395,0,100,4.648190113572964,0,0,0,0,647168,647168,0
08/03/2023 04:54:17.408,0,100,4.6497422128465864,0,0,0,0,647168,647168,0
