timestamp,(vmxnet3 Ethernet Adapter)/Bytes Total/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Bytes Total/sec,(Local Area Connection* 11)/Bytes Total/sec,(Local Area Connection* 12)/Bytes Total/sec,(vmxnet3 Ethernet Adapter)/Packets/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets/sec,(Local Area Connection* 11)/Packets/sec,(Local Area Connection* 12)/Packets/sec,(vmxnet3 Ethernet Adapter)/Packets Received/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Received/sec,(Local Area Connection* 11)/Packets Received/sec,(Local Area Connection* 12)/Packets Received/sec,(vmxnet3 Ethernet Adapter)/Packets Sent/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Sent/sec,(Local Area Connection* 11)/Packets Sent/sec,(Local Area Connection* 12)/Packets Sent/sec,(vmxnet3 Ethernet Adapter)/Current Bandwidth,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Current Bandwidth,(Local Area Connection* 11)/Current Bandwidth,(Local Area Connection* 12)/Current Bandwidth,(vmxnet3 Ethernet Adapter)/Bytes Received/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Bytes Received/sec,(Local Area Connection* 11)/Bytes Received/sec,(Local Area Connection* 12)/Bytes Received/sec,(vmxnet3 Ethernet Adapter)/Packets Received Discarded,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Received Discarded,(Local Area Connection* 11)/Packets Received Discarded,(Local Area Connection* 12)/Packets Received Discarded,(vmxnet3 Ethernet Adapter)/Packets Received Errors,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Received Errors,(Local Area Connection* 11)/Packets Received Errors,(Local Area Connection* 12)/Packets Received Errors,(vmxnet3 Ethernet Adapter)/Packets Received Unknown,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Received Unknown,(Local Area Connection* 11)/Packets Received Unknown,(Local Area Connection* 12)/Packets Received Unknown,(vmxnet3 Ethernet Adapter)/Bytes Sent/sec,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Bytes Sent/sec,(Local Area Connection* 11)/Bytes Sent/sec,(Local Area Connection* 12)/Bytes Sent/sec,(vmxnet3 Ethernet Adapter)/Packets Outbound Discarded,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Outbound Discarded,(Local Area Connection* 11)/Packets Outbound Discarded,(Local Area Connection* 12)/Packets Outbound Discarded,(vmxnet3 Ethernet Adapter)/Packets Outbound Errors,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Packets Outbound Errors,(Local Area Connection* 11)/Packets Outbound Errors,(Local Area Connection* 12)/Packets Outbound Errors,(vmxnet3 Ethernet Adapter)/Output Queue Length,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Output Queue Length,(Local Area Connection* 11)/Output Queue Length,(Local Area Connection* 12)/Output Queue Length,(vmxnet3 Ethernet Adapter)/Offloaded Connections,(isatap.{BBF1623F-1EA4-41FA-BCA0-EBBD77727FA5})/Offloaded Connections,(Local Area Connection* 11)/Offloaded Connections,(Local Area Connection* 12)/Offloaded Connections
08/03/2023 04:09:18.592,79750.378842783844,0, , ,323.62842540369627,0, , ,168.04616775802063,0, , ,155.58225764567561,0, , ,10000000000,100000,0,0,32575.09559787103,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47175.283244912818,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:10:18.605,80639.247303441254,0, , ,328.25930320904354,0, , ,170.54487148957159,0, , ,157.71443171947192,0, , ,10000000000,100000,0,0,33227.223153350213,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47412.024150091049,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:11:18.619,79707.911687335916,0, , ,324.16261712936648,0, , ,168.39659754854415,0, , ,155.76601958082236,0, , ,10000000000,100000,0,0,32623.249891716387,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47084.661795619533,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:12:18.632,79329.250578324951,0, , ,322.58608611997346,0, , ,167.69144476815148,0, , ,154.89464135182197,0, , ,10000000000,100000,0,0,32384.89373321136,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,46944.356845113587,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:13:18.645,80019.3133460479,0, , ,326.16878114085739,0, , ,169.69974798909226,0, , ,156.46903315176516,0, , ,10000000000,100000,0,0,32762.232680239398,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47257.080665808506,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:14:18.658,79312.182929366798,0, , ,323.64579761200611,0, , ,168.34647033280635,0, , ,155.29932727919976,0, , ,10000000000,100000,0,0,32499.133631134038,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,46813.049298232756,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:15:18.671,80821.592291588269,0, , ,328.41077025200633,0, , ,170.36235806263699,0, , ,158.04841218936932,0, , ,10000000000,100000,0,0,33176.436260174087,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47645.156031414175,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:16:18.685,80010.307593734295,0, , ,325.44497329957801,0, , ,169.01276760931952,0, , ,156.43220569025848,0, , ,10000000000,100000,0,0,32666.903697980877,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47343.403895753414,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:17:18.698,83742.12072882033,0, , ,331.8417884362787,0, , ,172.76101744952737,0, , ,159.08077098675133,0, , ,10000000000,100000,0,0,35819.434213097411,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47922.686515722911,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:18:18.711,81014.266887820413,0, , ,328.99431509805811,0, , ,170.81243537632668,0, , ,158.18187972173143,0, , ,10000000000,100000,0,0,33173.554558715769,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47840.712329104645,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:19:18.755,79348.463972633836,0, , ,322.74334473283602,0, , ,167.99174974560694,0, , ,154.75159498722905,0, , ,10000000000,100000,0,0,32460.112996968764,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,46888.350975665067,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:20:18.769,81481.755626101265,0, , ,332.82083756834641,0, , ,172.68361254359661,0, , ,160.13722502474982,0, , ,10000000000,100000,0,0,33499.054617751543,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47982.70100834973,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:21:18.782,79703.811834373773,0, , ,324.40046109108488,0, , ,168.54092892973918,0, , ,155.85953216134573,0, , ,10000000000,100000,0,0,32578.341656783781,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47125.470177589996,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:22:18.795,78983.534288340074,0, , ,319.33756072779369,0, , ,164.92581143144804,0, , ,154.41174929634562,0, , ,10000000000,100000,0,0,32157.817235268627,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,46825.717053071443,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:23:18.808,78182.802428775671,0, , ,321.775512474469,0, , ,168.39357451351205,0, , ,153.38193796095695,0, , ,10000000000,100000,0,0,32201.793124454631,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,45981.009304321044,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:24:18.821,79135.368360995082,0, , ,322.60140705542671,0, , ,167.93338045756457,0, , ,154.66802659786214,0, , ,10000000000,100000,0,0,32419.74157729439,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,46715.626783700689,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:25:18.835,81366.946810442372,0, , ,331.31511662901079,0, , ,172.19787835056067,0, , ,159.11723827845015,0, , ,10000000000,100000,0,0,33455.344986673561,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47911.601823768804,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:26:18.848,81191.316993491579,0, , ,324.91163567527263,0, , ,169.36262705797583,0, , ,155.54900861729678,0, , ,10000000000,100000,0,0,34329.69119632191,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,46861.625797169669,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:27:18.861,79771.959068592376,0, , ,325.24433376318296,0, , ,169.09572719036737,0, , ,156.14860657281559,0, , ,10000000000,100000,0,0,32579.604439850747,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47192.354628741625,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:28:18.874,78977.377673589363,0, , ,323.22835510913603,0, , ,168.61262631969004,0, , ,154.615728789446,0, , ,10000000000,100000,0,0,32414.715145415707,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,46562.662528173649,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:29:18.887,78824.980872250933,0, , ,320.47897571168875,0, , ,166.26315289612802,0, , ,154.21582281556073,0, , ,10000000000,100000,0,0,32262.350044387273,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,46562.630827863657,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:30:18.901,82301.100630010929,0, , ,335.37563411685301,0, , ,172.87833278493318,0, , ,162.49730133191983,0, , ,10000000000,100000,0,0,33916.512717149875,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,48384.587912861047,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:31:18.914,77268.94594840362,0, , ,316.54639195185672,0, , ,164.99670332722459,0, , ,151.54968862463215,0, , ,10000000000,100000,0,0,31674.784722788441,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,45594.161225615186,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:32:18.927,79613.543693574393,0, , ,323.84484592400514,0, , ,168.22935757390047,0, , ,155.61548835010467,0, , ,10000000000,100000,0,0,32496.959648226963,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47116.58404534743,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:33:18.940,80023.433070712039,0, , ,327.49422871152387,0, , ,170.5955995496378,0, , ,156.89862916188605,0, , ,10000000000,100000,0,0,32890.141745756475,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47133.291324955564,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:34:18.953,79546.107815558789,0, , ,323.72806610727122,0, , ,167.92935197802549,0, , ,155.79871412924572,0, , ,10000000000,100000,0,0,32545.901481569326,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47000.206333989467,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:35:18.967,81666.334065110001,0, , ,332.72639545456178,0, , ,173.04505292446035,0, , ,159.68134253010143,0, , ,10000000000,100000,0,0,33614.297298481033,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,48052.03676662896,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:36:18.980,79434.111851602487,0, , ,323.52788990365309,0, , ,168.47911489574764,0, , ,155.04877500790545,0, , ,10000000000,100000,0,0,32483.409876693837,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,46950.701974908639,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:37:18.993,80018.580150938506,0, , ,324.67830394374147,0, , ,168.27950687851401,0, , ,156.39879706522748,0, , ,10000000000,100000,0,0,32640.575581799592,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47378.004569138917,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:38:19.006,79261.376905477096,0, , ,322.91085784437706,0, , ,167.67903207017733,0, , ,155.23182577419973,0, , ,10000000000,100000,0,0,32385.914500676539,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,46875.46240480055,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:39:19.019,80265.28769570381,0, , ,325.54523352440043,0, , ,169.22953327910176,0, , ,156.3157002452987,0, , ,10000000000,100000,0,0,32774.108503045798,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47491.179192658012,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:40:19.033,81364.629416570344,0, , ,330.31058233095297,0, , ,171.36225741267822,0, , ,158.94832491827475,0, , ,10000000000,100000,0,0,33412.874138030551,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47951.755278539793,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:41:19.046,80160.112731061919,0, , ,325.33852247814048,0, , ,169.00940504459814,0, , ,156.32911743354234,0, , ,10000000000,100000,0,0,32811.902128715083,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47348.210602346837,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:42:19.075,79527.246332563707,0, , ,322.94161519552995,0, , ,167.66776833503604,0, , ,155.27384686049388,0, , ,10000000000,100000,0,0,32469.525513319801,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47057.720819243907,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:43:19.088,79210.632442346279,0, , ,322.65345806091193,0, , ,167.63382678783111,0, , ,155.01963127308079,0, , ,10000000000,100000,0,0,32394.68713447361,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,46815.945307872666,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:44:19.101,79912.638919216799,0, , ,326.44343175063528,0, , ,169.76191530169325,0, , ,156.68151644894206,0, , ,10000000000,100000,0,0,32676.635930447774,0, , ,668969,0,0,0,0,0,0,0,0,0,0,0,47236.002988769025,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:45:19.114,55890181.069415875,0, , ,39359.043274046657,0, , ,36949.992164193063,0, , ,2409.0511098535935,0, , ,10000000000,100000,0,0,55606942.563425124,0, , ,669107,0,0,0,0,0,0,0,0,0,0,0,283238.50599074777,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:46:19.127,79713.998860590524,0, , ,324.68306075484486,0, , ,168.91517510248204,0, , ,155.76788565236282,0, , ,10000000000,100000,0,0,32596.179712037356,0, , ,669107,0,0,0,0,0,0,0,0,0,0,0,47117.819148553172,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:47:19.141,79698.986627410515,0, , ,324.1919021039119,0, , ,168.24453307685025,0, , ,155.94736902706165,0, , ,10000000000,100000,0,0,32554.009118693142,0, , ,669107,0,0,0,0,0,0,0,0,0,0,0,47144.977508717377,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:48:19.154,80408.401585325351,0, , ,327.69304498788711,0, , ,170.51169171977264,0, , ,157.18135326811446,0, , ,10000000000,100000,0,0,32940.216100662037,0, , ,669107,0,0,0,0,0,0,0,0,0,0,0,47468.185484663314,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:49:19.167,79234.728123259294,0, , ,321.53065552575373,0, , ,166.78069709562962,0, , ,154.74995843012411,0, , ,10000000000,100000,0,0,32357.688088326631,0, , ,669107,0,0,0,0,0,0,0,0,0,0,0,46877.040034932659,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:50:19.180,81001.22683795316,0, , ,328.64502924008661,0, , ,170.37952765704435,0, , ,158.26550158304227,0, , ,10000000000,100000,0,0,33298.708276740916,0, , ,669107,0,0,0,0,0,0,0,0,0,0,0,47702.518561212237,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:51:19.193,79721.944001762953,0, , ,324.59552503923561,0, , ,168.31311080191574,0, , ,156.28241423731984,0, , ,10000000000,100000,0,0,32574.027414448177,0, , ,669107,0,0,0,0,0,0,0,0,0,0,0,47147.916587314779,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:52:19.207,79400.847420309467,0, , ,323.24419161548394,0, , ,167.97900384946098,0, , ,155.26518776602296,0, , ,10000000000,100000,0,0,32464.004531575865,0, , ,669107,0,0,0,0,0,0,0,0,0,0,0,46936.842888733598,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:53:19.220,78333.771668392365,0, , ,320.9229554472027,0, , ,167.30841162563624,0, , ,153.61454382156646,0, , ,10000000000,100000,0,0,32157.749567350671,0, , ,669107,0,0,0,0,0,0,0,0,0,0,0,46176.022101041701,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:54:19.249,79697.889982370834,0, , ,323.48450125060367,0, , ,167.77405187454045,0, , ,155.71044937606322,0, , ,10000000000,100000,0,0,32578.19177043192,0, , ,669107,0,0,0,0,0,0,0,0,0,0,0,47119.698211938921,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:55:19.262,80690.229934920106,0, , ,330.02363929525899,0, , ,172.11017723319853,0, , ,157.91346206206046,0, , ,10000000000,100000,0,0,33300.278331573754,0, , ,669107,0,0,0,0,0,0,0,0,0,0,0,47389.951603346344,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:56:19.275,427180.56173066108,0, , ,591.85784655205475,0, , ,402.71461571187416,0, , ,189.14323084018054,0, , ,10000000000,100000,0,0,374843.15840247576,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,52337.403328185312,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:57:19.288,79534.147879400742,0, , ,323.53950293049996,0, , ,167.75998946821207,0, , ,155.77951346228789,0, , ,10000000000,100000,0,0,32470.089260729121,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47064.058618671625,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:58:19.301,78295.797368553409,0, , ,320.7474231610974,0, , ,166.93062939518282,0, , ,153.81679376591461,0, , ,10000000000,100000,0,0,32141.777844364566,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,46154.019524188836,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 04:59:19.315,79005.674419981369,0, , ,322.13221202265692,0, , ,167.3647805480843,0, , ,154.76743147457259,0, , ,10000000000,100000,0,0,32353.208410687079,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,46652.466009294294,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:00:19.328,81505.37647274966,0, , ,332.25958800955232,0, , ,172.49504789743659,0, , ,159.76454011211572,0, , ,10000000000,100000,0,0,33517.427442553177,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47987.949030196483,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:01:19.341,79800.948416261759,0, , ,326.14432077204418,0, , ,169.99562461127036,0, , ,156.14869616077382,0, , ,10000000000,100000,0,0,32697.463658996025,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47103.484757265738,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:02:19.354,79760.118120798012,0, , ,324.90831770063465,0, , ,168.82768731436639,0, , ,156.08063038626827,0, , ,10000000000,100000,0,0,32607.571483577525,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47152.546637220483,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:03:19.367,80086.978640515561,0, , ,325.68057785028282,0, , ,169.31390900673949,0, , ,156.36666884354329,0, , ,10000000000,100000,0,0,32762.416355509002,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47324.562285006563,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:04:19.381,79265.242008280009,0, , ,323.00886340824269,0, , ,167.57803143134879,0, , ,155.43083197689387,0, , ,10000000000,100000,0,0,32449.018855433464,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,46816.223152846542,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:05:19.394,81268.572962418883,0, , ,330.00532624535543,0, , ,170.90960016655444,0, , ,159.09572607880099,0, , ,10000000000,100000,0,0,33370.978391416975,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47897.594571001908,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:06:19.407,79623.209087233961,0, , ,324.38593922679013,0, , ,168.83332492144848,0, , ,155.55261430534165,0, , ,10000000000,100000,0,0,32559.803319192892,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47063.40576804107,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:07:19.420,77897.446617365917,0, , ,317.37522336525853,0, , ,164.61121602485372,0, , ,152.76400734040479,0, , ,10000000000,100000,0,0,31927.694196885368,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,45969.752420480545,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:08:19.433,79960.917025869829,0, , ,325.0321178418497,0, , ,168.49814291073434,0, , ,156.53397493111535,0, , ,10000000000,100000,0,0,32671.809906215312,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47289.107119654524,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:09:19.447,79457.893434622179,0, , ,323.4369930588021,0, , ,168.13259163229787,0, , ,155.30440142650423,0, , ,10000000000,100000,0,0,32592.966035567333,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,46864.927399054839,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:10:19.475,80534.766064574229,0, , ,327.53145360464038,0, , ,170.06376777609952,0, , ,157.46768582854088,0, , ,10000000000,100000,0,0,33107.768387146367,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47426.997677427862,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:11:19.489,79108.861632450818,0, , ,322.18162708372415,0, , ,167.33115589215194,0, , ,154.85047119157218,0, , ,10000000000,100000,0,0,32369.180659562473,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,46739.680972888345,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:12:19.502,79699.931341461081,0, , ,324.22391921799749,0, , ,168.31050508896047,0, , ,155.91341412903705,0, , ,10000000000,100000,0,0,32558.75992235891,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47141.171419102175,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:13:19.515,78729.813679060084,0, , ,320.66625248976453,0, , ,166.86509314240814,0, , ,153.80115934735642,0, , ,10000000000,100000,0,0,32231.240812702621,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,46498.572866357463,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:14:19.528,79651.3220569072,0, , ,324.89455904337041,0, , ,169.1124669058963,0, , ,155.78209213747411,0, , ,10000000000,100000,0,0,32591.633226936996,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47059.688829970204,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:15:19.541,81091.686091089708,0, , ,329.86012518012376,0, , ,171.07869798061884,0, , ,158.78142719950492,0, , ,10000000000,100000,0,0,33342.100155671462,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47749.585935418247,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:16:19.555,79679.872575538757,0, , ,323.77837113570973,0, , ,168.27943853118896,0, , ,155.49893260452077,0, , ,10000000000,100000,0,0,32532.519560138458,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47147.353015400302,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:17:19.568,79664.86010732656,0, , ,323.36166491620168,0, , ,167.52953617785693,0, , ,155.83212873834475,0, , ,10000000000,100000,0,0,32521.108835168809,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47143.751272157759,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:18:19.581,80526.583142923351,0, , ,327.01077772995137,0, , ,169.39574860650626,0, , ,157.61502912344508,0, , ,10000000000,100000,0,0,32962.619743300835,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47563.963399622524,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:19:19.594,79293.271610192023,0, , ,322.79124031830486,0, , ,167.59417174899392,0, , ,155.19706856931094,0, , ,10000000000,100000,0,0,32436.370621489987,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,46856.900988702037,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:20:19.607,80601.135086856259,0, , ,327.46454407798154,0, , ,169.93096990165154,0, , ,157.53357417633001,0, , ,10000000000,100000,0,0,33124.591640586761,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47476.543446269505,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:21:19.621,79660.223858951984,0, , ,323.39483956858396,0, , ,167.47946890477314,0, , ,155.91537066381079,0, , ,10000000000,100000,0,0,32518.327568414948,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47141.896290537028,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:22:19.634,79928.720868799035,0, , ,324.62772298520883,0, , ,168.66244800617412,0, , ,155.96527497903475,0, , ,10000000000,100000,0,0,32624.886204532748,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,47303.834664266295,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2023 05:23:19.647,78516.926450213432,0, , ,320.75658170367956,0, , ,166.80874896639364,0, , ,153.94783273728589,0, , ,10000000000,100000,0,0,32187.991276757686,0, , ,669263,0,0,0,0,0,0,0,0,0,0,0,46328.935173455749,0, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
